f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt
20191022,20190909,2019-09-09,37,1,2713129639,243589
20191022,20190926,2019-09-26,39,4,1759863460,858
20191022,20191001,2019-10-01,40,2,2976786729,371
20191022,20190823,2019-08-23,34,5,3531033244,383
20191022,20190831,2019-08-31,35,6,1655241805,375
20191022,20190907,2019-09-07,36,6,1701790981,497
20191022,20190919,2019-09-19,38,4,1781807216,1359
20191022,20191014,2019-10-14,42,1,1542698720,395
20191022,20191007,2019-10-07,41,1,1992602239,95
20191022,20191007,2019-10-07,41,1,1542698720,165
20191022,20190915,2019-09-15,37,7,1921431481,200
20191022,20190831,2019-08-31,35,6,1783638386,500
20191022,20190821,2019-08-21,34,3,3428867428,391
20191022,20190906,2019-09-06,36,5,2478637939,300
20191022,20190825,2019-08-25,34,7,1686044523,499
20191022,20190912,2019-09-12,37,4,1992812958,500
20191022,20190920,2019-09-20,38,5,1781806251,1212
20191022,20191020,2019-10-20,42,7,1001000286250,408
20191022,20191006,2019-10-06,40,7,1783638386,483
20191022,20191020,2019-10-20,42,7,1781808471,961
20191022,20190830,2019-08-30,35,5,1781809819,1547
20191022,20190918,2019-09-18,38,3,2931323584,204
20191022,20190929,2019-09-29,39,7,1001000286250,373
20191022,20191019,2019-10-19,42,6,2164312964,373
20191022,20191002,2019-10-02,40,3,1781806909,730
20191022,20191004,2019-10-04,40,5,1656351064,499
20191022,20191015,2019-10-15,42,2,1686044523,500
20191022,20190822,2019-08-22,34,4,1921421883,447
20191022,20191013,2019-10-13,41,7,1833528556,501
20191022,20190909,2019-09-09,37,1,1759863460,624
20191022,20190829,2019-08-29,35,4,1615989293,500
20191022,20190920,2019-09-20,38,5,1001000196957,356
20191022,20190916,2019-09-16,38,1,1781810030,1124
20191022,20190926,2019-09-26,39,4,1781810497,1297
20191022,20190824,2019-08-24,34,6,2680486890,443
20191022,20191003,2019-10-03,40,4,2976786729,148
20191022,20191003,2019-10-03,40,4,3357604587,465
20191022,20190921,2019-09-21,38,6,1921431481,399
20191022,20191018,2019-10-18,42,5,1992602239,154
20191022,20190818,2019-08-18,33,7,1781808719,1117
20191022,20190906,2019-09-06,36,5,1781807461,1533
20191022,20190915,2019-09-15,37,7,3464284705,498
20191022,20190920,2019-09-20,38,5,1833528556,500
20191022,20190824,2019-08-24,34,6,1140173450,332
20191022,20190919,2019-09-19,38,4,1921425583,485
20191022,20190924,2019-09-24,39,2,1001000286087,372
20191022,20190925,2019-09-25,39,3,1693921771,499
20191022,20190924,2019-09-24,39,2,3428867428,521
20191022,20191013,2019-10-13,41,7,1643982571,494
20191022,20190914,2019-09-14,37,6,1781806667,890
20191022,20190901,2019-09-01,35,7,2269829235,271
20191022,20191022,2019-10-22,43,2,1781809819,1180
20191022,20190823,2019-08-23,34,5,2713129639,283570
20191022,20190902,2019-09-02,36,1,1781806734,1290
20191022,20190909,2019-09-09,37,1,1781806667,1203
20191022,20190922,2019-09-22,38,7,3332834764,496
20191022,20190926,2019-09-26,39,4,1848146723,572
20191022,20190828,2019-08-28,35,3,2976786729,661
20191022,20190830,2019-08-30,35,5,1781809449,1448
20191022,20190901,2019-09-01,35,7,1686044523,500
20191022,20190902,2019-09-02,36,1,1781806909,1303
20191022,20190903,2019-09-03,36,2,1781810497,1312
20191022,20190914,2019-09-14,37,6,2713129639,215906
20191022,20190923,2019-09-23,39,1,1781808832,1235
20191022,20191010,2019-10-10,41,4,3464284705,500
20191022,20190909,2019-09-09,37,1,1001001962555,491
20191022,20191022,2019-10-22,43,2,1001001980328,178
20191022,20191004,2019-10-04,40,5,1781808471,844
20191022,20191008,2019-10-08,41,2,226864582,500
20191022,20191022,2019-10-22,43,2,1781808832,1110
20191022,20191009,2019-10-09,41,3,1781808719,1234
20191022,20191014,2019-10-14,42,1,2158351255,620
20191022,20190829,2019-08-29,35,4,1921423202,499
20191022,20190925,2019-09-25,39,3,1643982571,500
20191022,20190924,2019-09-24,39,2,1686044523,494
20191022,20191018,2019-10-18,42,5,226864582,496
20191022,20191019,2019-10-19,42,6,1781809449,1037
20191022,20191019,2019-10-19,42,6,1001000286250,372
20191022,20191010,2019-10-10,41,4,1694814142,290
20191022,20191015,2019-10-15,42,2,1759863460,767
20191022,20190923,2019-09-23,39,1,1781808143,1185
20191022,20191002,2019-10-02,40,3,3332834764,500
20191022,20190828,2019-08-28,35,3,1140173450,266
20191022,20190906,2019-09-06,36,5,1921421883,497
20191022,20190908,2019-09-08,36,7,1656351064,499
20191022,20191001,2019-10-01,40,2,1140173450,154
20191022,20190922,2019-09-22,38,7,1001000197107,2
20191022,20191011,2019-10-11,41,5,1001001962555,500
20191022,20190917,2019-09-17,38,2,1781806909,1352
20191022,20190924,2019-09-24,39,2,1694814142,301
20191022,20190824,2019-08-24,34,6,1759863460,820
20191022,20190914,2019-09-14,37,6,1001000286250,437
20191022,20190914,2019-09-14,37,6,2976786729,172
20191022,20191021,2019-10-21,43,1,3617694639,10
20191022,20191011,2019-10-11,41,5,3201287628,483
20191022,20190822,2019-08-22,34,4,1781808719,1281
20191022,20190917,2019-09-17,38,2,1685943040,500
20191022,20191005,2019-10-05,40,6,1542698720,117
20191022,20191011,2019-10-11,41,5,1659296564,500
20191022,20190919,2019-09-19,38,4,1921424720,467
20191022,20190831,2019-08-31,35,6,1701790981,485
20191022,20190919,2019-09-19,38,4,1781808832,1283
20191022,20190923,2019-09-23,39,1,3321779464,283
20191022,20190924,2019-09-24,39,2,1759863460,936
20191022,20191006,2019-10-06,40,7,1781806909,833
20191022,20191014,2019-10-14,42,1,1781807016,1196
20191022,20191008,2019-10-08,41,2,1921421883,500
20191022,20190820,2019-08-20,34,2,1001000286250,410
20191022,20190913,2019-09-13,37,5,1655241805,500
20191022,20191002,2019-10-02,40,3,1781808719,669
20191022,20190920,2019-09-20,38,5,1921426906,200
20191022,20190820,2019-08-20,34,2,1781808703,1607
20191022,20190821,2019-08-21,34,3,1001000286087,2846
20191022,20190909,2019-09-09,37,1,3592397569,1384
20191022,20191001,2019-10-01,40,2,1542698720,233
20191022,20190819,2019-08-19,34,1,2478637939,883
20191022,20190916,2019-09-16,38,1,1781809449,1266
20191022,20190925,2019-09-25,39,3,3201287628,496
20191022,20190907,2019-09-07,36,6,3321779464,275
20191022,20190927,2019-09-27,39,5,3617694639,500
20191022,20190923,2019-09-23,39,1,2606863014,489
20191022,20190917,2019-09-17,38,2,2225130883,500
20191022,20190829,2019-08-29,35,4,1001000708898,3
20191022,20190828,2019-08-28,35,3,1781810030,1358
20191022,20190911,2019-09-11,37,3,3617694639,500
20191022,20190911,2019-09-11,37,3,3428867428,476
20191022,20190915,2019-09-15,37,7,3201287628,499
20191022,20190829,2019-08-29,35,4,1781808719,1617
20191022,20190906,2019-09-06,36,5,1759863460,733
20191022,20190824,2019-08-24,34,6,1804144853,498
20191022,20190927,2019-09-27,39,5,1659296564,500
20191022,20190927,2019-09-27,39,5,226864582,500
20191022,20190906,2019-09-06,36,5,2105858172,422
20191022,20190821,2019-08-21,34,3,1001000197107,52
20191022,20190824,2019-08-24,34,6,1781807461,816
20191022,20190831,2019-08-31,35,6,1781808703,1058
20191022,20190902,2019-09-02,36,1,2164312964,315
20191022,20190906,2019-09-06,36,5,1833528556,500
20191022,20190909,2019-09-09,37,1,1001002030011,500
20191022,20190910,2019-09-10,37,2,1615989293,500
20191022,20191010,2019-10-10,41,4,1992812958,500
20191022,20191011,2019-10-11,41,5,2158351255,620
20191022,20191017,2019-10-17,42,4,3592397569,2868
20191022,20190903,2019-09-03,36,2,1921423202,265
20191022,20191011,2019-10-11,41,5,1140173450,270
20191022,20191012,2019-10-12,41,6,2105858172,126
20191022,20190901,2019-09-01,35,7,1781808471,1059
20191022,20190907,2019-09-07,36,6,1140173450,99
20191022,20191002,2019-10-02,40,3,2269829235,62
20191022,20190924,2019-09-24,39,2,1001000286250,356
20191022,20190820,2019-08-20,34,2,1921421883,400
20191022,20190823,2019-08-23,34,5,1693921771,499
20191022,20190916,2019-09-16,38,1,2606863014,499
20191022,20190918,2019-09-18,38,3,1001000037396,500
20191022,20191001,2019-10-01,40,2,1781808471,1437
20191022,20190905,2019-09-05,36,4,1781807461,1272
20191022,20190913,2019-09-13,37,5,1833528556,500
20191022,20190925,2019-09-25,39,3,1001000037396,498
20191022,20191010,2019-10-10,41,4,3531033244,502
20191022,20191004,2019-10-04,40,5,1693921771,499
20191022,20191017,2019-10-17,42,4,2158351255,602
20191022,20191020,2019-10-20,42,7,1759863460,780
20191022,20191009,2019-10-09,41,3,1783638386,491
20191022,20191018,2019-10-18,42,5,2252326496,495
20191022,20190821,2019-08-21,34,3,2931323584,522
20191022,20191018,2019-10-18,42,5,2153886484,404
20191022,20190824,2019-08-24,34,6,1781810497,822
20191022,20190829,2019-08-29,35,4,1001000822989,19902
20191022,20191001,2019-10-01,40,2,1781810443,1338
20191022,20190916,2019-09-16,38,1,1001000197107,500
20191022,20190922,2019-09-22,38,7,1781808703,979
20191022,20190925,2019-09-25,39,3,1781810030,1289
20191022,20190916,2019-09-16,38,1,1781807216,1254
20191022,20190902,2019-09-02,36,1,1921423202,101
20191022,20190820,2019-08-20,34,2,1921431481,150
20191022,20190924,2019-09-24,39,2,3473823790,2552
20191022,20190831,2019-08-31,35,6,1804144853,500
20191022,20190923,2019-09-23,39,1,1001000037396,336
20191022,20190925,2019-09-25,39,3,3592397569,1388
20191022,20191019,2019-10-19,42,6,2158351255,488
20191022,20190912,2019-09-12,37,4,1921423202,212
20191022,20190829,2019-08-29,35,4,2931323584,306
20191022,20190901,2019-09-01,35,7,1656351064,500
20191022,20191017,2019-10-17,42,4,1783638386,482
20191022,20190908,2019-09-08,36,7,1001000286250,395
20191022,20191011,2019-10-11,41,5,1921424720,500
20191022,20190908,2019-09-08,36,7,1781808471,1172
20191022,20190922,2019-09-22,38,7,1759863460,936
20191022,20190925,2019-09-25,39,3,2269829235,303
20191022,20190927,2019-09-27,39,5,1781808832,1234
20191022,20190823,2019-08-23,34,5,2164312964,401
20191022,20191003,2019-10-03,40,4,1803170283,500
20191022,20190904,2019-09-04,36,3,1685943040,313
20191022,20190911,2019-09-11,37,3,1656171864,500
20191022,20191020,2019-10-20,42,7,1656351064,500
20191022,20190816,2019-08-16,33,5,1921423202,292
20191022,20191019,2019-10-19,42,6,3428867428,175
20191022,20190914,2019-09-14,37,6,3201287628,10
20191022,20190921,2019-09-21,38,6,1781808143,992
20191022,20191006,2019-10-06,40,7,1659296564,500
20191022,20191018,2019-10-18,42,5,1781806734,1240
20191022,20190818,2019-08-18,33,7,3357604587,780
20191022,20190829,2019-08-29,35,4,1921421883,500
20191022,20191009,2019-10-09,41,3,1542698720,342
20191022,20191007,2019-10-07,41,1,1921424720,500
20191022,20191004,2019-10-04,40,5,1759863460,936
20191022,20191006,2019-10-06,40,7,1781807016,905
20191022,20190906,2019-09-06,36,5,2713129639,239287
20191022,20190914,2019-09-14,37,6,3592397569,303
20191022,20190907,2019-09-07,36,6,1759863460,780
20191022,20190827,2019-08-27,35,2,2269829235,348
20191022,20190819,2019-08-19,34,1,1001000037396,528
20191022,20190826,2019-08-26,35,1,2680486890,323
20191022,20190816,2019-08-16,33,5,1140173450,255
20191022,20190913,2019-09-13,37,5,1001000196957,10
20191022,20190821,2019-08-21,34,3,2158351255,628
20191022,20191012,2019-10-12,41,6,1701790981,498
20191022,20190817,2019-08-17,33,6,1781808832,1128
20191022,20190921,2019-09-21,38,6,3592397569,240
20191022,20190908,2019-09-08,36,7,1781806251,1195
20191022,20190913,2019-09-13,37,5,3507123484,347
20191022,20190909,2019-09-09,37,1,1921421883,500
20191022,20190819,2019-08-19,34,1,2680486890,383
20191022,20190921,2019-09-21,38,6,1685943040,503
20191022,20190904,2019-09-04,36,3,3321779464,254
20191022,20190915,2019-09-15,37,7,2105858172,85
20191022,20190905,2019-09-05,36,4,1001002218595,500
20191022,20190910,2019-09-10,37,2,2158351255,614
20191022,20191010,2019-10-10,41,4,1001000037396,192
20191022,20190830,2019-08-30,35,5,1781809788,1457
20191022,20190903,2019-09-03,36,2,1781806667,1356
20191022,20190907,2019-09-07,36,6,1659296564,500
20191022,20190910,2019-09-10,37,2,1656351064,500
20191022,20191003,2019-10-03,40,4,1701790981,132
20191022,20191012,2019-10-12,41,6,1001000286087,507
20191022,20190901,2019-09-01,35,7,3107361624,58
20191022,20190916,2019-09-16,38,1,2153886484,250
20191022,20191017,2019-10-17,42,4,3473823790,693
20191022,20191022,2019-10-22,43,2,1759863460,494
20191022,20191013,2019-10-13,41,7,1759863460,936
20191022,20191019,2019-10-19,42,6,1804144853,505
20191022,20191021,2019-10-21,43,1,2478637939,731
20191022,20191005,2019-10-05,40,6,1781806251,709
20191022,20191013,2019-10-13,41,7,2153886484,178
20191022,20191014,2019-10-14,42,1,1001000286087,1008
20191022,20191016,2019-10-16,42,3,1992812958,499
20191022,20190904,2019-09-04,36,3,2164312964,358
20191022,20190925,2019-09-25,39,3,3464284705,500
20191022,20190826,2019-08-26,35,1,1615989293,499
20191022,20190908,2019-09-08,36,7,2105858172,83
20191022,20190930,2019-09-30,40,1,1542698720,284
20191022,20190903,2019-09-03,36,2,1781808832,1288
20191022,20190826,2019-08-26,35,1,1504400350,499
20191022,20190930,2019-09-30,40,1,1992602239,67
20191022,20191002,2019-10-02,40,3,1803170283,501
20191022,20191016,2019-10-16,42,3,3321779464,159
20191022,20191022,2019-10-22,43,2,3357604587,169
20191022,20190917,2019-09-17,38,2,1659296564,502
20191022,20191010,2019-10-10,41,4,1921423202,500
20191022,20191012,2019-10-12,41,6,1694814142,365
20191022,20190821,2019-08-21,34,3,1781808703,1376
20191022,20190826,2019-08-26,35,1,1781808143,1277
20191022,20190830,2019-08-30,35,5,3516139149,375
20191022,20190901,2019-09-01,35,7,1781810443,994
20191022,20190920,2019-09-20,38,5,1781807441,1188
20191022,20190925,2019-09-25,39,3,1001000196957,500
20191022,20190930,2019-09-30,40,1,1656171864,496
20191022,20191019,2019-10-19,42,6,3332834764,499
20191022,20190820,2019-08-20,34,2,2713129639,283626
20191022,20190825,2019-08-25,34,7,1781807216,868
20191022,20190916,2019-09-16,38,1,3531033244,434
20191022,20190928,2019-09-28,39,6,1001002218595,500
20191022,20190825,2019-08-25,34,7,2976786729,183
20191022,20191021,2019-10-21,43,1,1921424720,219
20191022,20190826,2019-08-26,35,1,1992602239,4291
20191022,20190830,2019-08-30,35,5,1615989293,498
20191022,20190910,2019-09-10,37,2,1921421883,500
20191022,20190930,2019-09-30,40,1,1781806909,1031
20191022,20190825,2019-08-25,34,7,1781806251,814
20191022,20190904,2019-09-04,36,3,1542698720,405
20191022,20190920,2019-09-20,38,5,2976786729,777
20191022,20190920,2019-09-20,38,5,1001002218595,500
20191022,20190923,2019-09-23,39,1,226864582,500
20191022,20190926,2019-09-26,39,4,1001001962555,496
20191022,20191004,2019-10-04,40,5,2153886484,93
20191022,20191015,2019-10-15,42,2,3507123484,484
20191022,20191022,2019-10-22,43,2,2478637939,1751
20191022,20191004,2019-10-04,40,5,1781807945,869
20191022,20191006,2019-10-06,40,7,1781807441,851
20191022,20190816,2019-08-16,33,5,1781807945,1386
20191022,20190822,2019-08-22,34,4,1701790981,501
20191022,20190826,2019-08-26,35,1,1001000196957,300
20191022,20190919,2019-09-19,38,4,2976786729,555
20191022,20190826,2019-08-26,35,1,1783638386,498
20191022,20190903,2019-09-03,36,2,1759863460,539
20191022,20190911,2019-09-11,37,3,1685943040,500
20191022,20191001,2019-10-01,40,2,1781808703,1415
20191022,20191015,2019-10-15,42,2,1781808832,1215
20191022,20190903,2019-09-03,36,2,1921431481,500
20191022,20190918,2019-09-18,38,3,2976786729,614
20191022,20191015,2019-10-15,42,2,1781807441,1213
20191022,20190828,2019-08-28,35,3,1921431481,466
20191022,20190912,2019-09-12,37,4,1921425583,500
20191022,20190927,2019-09-27,39,5,1781809788,1269
20191022,20191001,2019-10-01,40,2,1781807945,1403
20191022,20191010,2019-10-10,41,4,1140173450,299
20191022,20191017,2019-10-17,42,4,1992812958,500
20191022,20190913,2019-09-13,37,5,1781806667,1006
20191022,20190927,2019-09-27,39,5,1643982571,493
20191022,20190927,2019-09-27,39,5,2164312964,455
20191022,20190816,2019-08-16,33,5,1001000197484,69623
20191022,20190929,2019-09-29,39,7,1921425583,500
20191022,20191013,2019-10-13,41,7,1804144853,503
20191022,20191007,2019-10-07,41,1,1781806909,830
20191022,20191003,2019-10-03,40,4,3107361624,195
20191022,20190822,2019-08-22,34,4,1663272562,490
20191022,20190902,2019-09-02,36,1,1781810443,1316
20191022,20190923,2019-09-23,39,1,1921424720,500
20191022,20190906,2019-09-06,36,5,2269829235,175
20191022,20190905,2019-09-05,36,4,1783638386,500
20191022,20190821,2019-08-21,34,3,3516139149,373
20191022,20190912,2019-09-12,37,4,3021573833,1141
20191022,20190913,2019-09-13,37,5,1001001980328,495
20191022,20190927,2019-09-27,39,5,1781808719,1239
20191022,20190816,2019-08-16,33,5,3464284705,292
20191022,20190912,2019-09-12,37,4,1781807441,1267
20191022,20190820,2019-08-20,34,2,1783638386,500
20191022,20190826,2019-08-26,35,1,1781806909,1282
20191022,20190827,2019-08-27,35,2,1701790981,496
20191022,20190912,2019-09-12,37,4,1781810030,1172
20191022,20190915,2019-09-15,37,7,3428867428,378
20191022,20190927,2019-09-27,39,5,1759863460,791
20191022,20190825,2019-08-25,34,7,1663272562,498
20191022,20190907,2019-09-07,36,6,1921425583,192
20191022,20190910,2019-09-10,37,2,1781808719,1331
20191022,20191017,2019-10-17,42,4,2252326496,389
20191022,20190830,2019-08-30,35,5,1921426906,201
20191022,20190912,2019-09-12,37,4,3357604587,390
20191022,20191002,2019-10-02,40,3,2976786729,201
20191022,20190825,2019-08-25,34,7,1656351064,500
20191022,20191019,2019-10-19,42,6,1781809819,1060
20191022,20191009,2019-10-09,41,3,1921431481,412
20191022,20191019,2019-10-19,42,6,1781807216,1003
20191022,20190907,2019-09-07,36,6,3592397569,766
20191022,20190910,2019-09-10,37,2,1781806251,1383
20191022,20190916,2019-09-16,38,1,1781806734,1218
20191022,20190920,2019-09-20,38,5,1921425583,500
20191022,20190930,2019-09-30,40,1,1781808719,1095
20191022,20191005,2019-10-05,40,6,1759863460,819
20191022,20191013,2019-10-13,41,7,1001000037396,445
20191022,20191017,2019-10-17,42,4,3507123484,472
20191022,20190924,2019-09-24,39,2,1663272562,494
20191022,20190927,2019-09-27,39,5,2225130883,500
20191022,20190904,2019-09-04,36,3,1701790981,497
20191022,20190914,2019-09-14,37,6,1694814142,72
20191022,20190921,2019-09-21,38,6,1781809819,959
20191022,20191004,2019-10-04,40,5,1781808832,894
20191022,20191010,2019-10-10,41,4,1992602239,96
20191022,20190822,2019-08-22,34,4,1001000708898,479
20191022,20190826,2019-08-26,35,1,1655241805,497
20191022,20190912,2019-09-12,37,4,1001002218595,497
20191022,20190924,2019-09-24,39,2,1001002030011,500
20191022,20190903,2019-09-03,36,2,1001000197107,500
20191022,20190905,2019-09-05,36,4,1140173450,29
20191022,20190907,2019-09-07,36,6,1656351064,500
20191022,20190916,2019-09-16,38,1,1921423202,200
20191022,20190904,2019-09-04,36,3,2713129639,235028
20191022,20190918,2019-09-18,38,3,3617694639,500
20191022,20190925,2019-09-25,39,3,3107361624,581
20191022,20191013,2019-10-13,41,7,1781807441,733
20191022,20191009,2019-10-09,41,3,1781809819,1215
20191022,20190905,2019-09-05,36,4,1781806251,1302
20191022,20190921,2019-09-21,38,6,1759863460,928
20191022,20191007,2019-10-07,41,1,1781807461,918
20191022,20191016,2019-10-16,42,3,2713129639,229336
20191022,20191018,2019-10-18,42,5,1921426906,500
20191022,20190926,2019-09-26,39,4,1783638386,494
20191022,20190927,2019-09-27,39,5,1781807441,1229
20191022,20190912,2019-09-12,37,4,3592397569,1226
